price,item_id,developer,año
2.99,294902,ubisoft - san francisco,2014
6.99,296220,alawar entertainment,2013
4.99,298020,gogii games,2008
9.99,294904,ubisoft - san francisco,2014
9.99,230840,zombie studios,2014
4.99,281240,gogii,2012
4.99,294390,gogii games,2010
2.99,258852,blueline games,2014
14.99,256290,ubisoft montréal,2014
2.99,290400,ubisoft montréal,2014
1.99,290402,ubisoft montréal,2014
0.99,290403,ubisoft montréal,2014
1.99,290401,ubisoft montréal,2014
4.99,295990,atapki,2014
2.99,290405,ubisoft montréal,2014
1.99,290404,ubisoft montréal,2014
9.99,286520,"alawar,whalebox studio",2014
9.99,291190,trese brothers,2014
19.99,258647,dovetail games - trains,2014
9.99,236930,wadjet eye games,2014
7.99,293980,wax lyrical games,2011
19.99,287330,"redlynx, in collaboration with  ubisoft shanghai",2014
19.99,245490,"redlynx, in collaboration with  ubisoft shanghai, ubisoft kiev",2014
4.99,297620,revistronic,2003
2.99,292900,stardock entertainment,2014
9.99,278490,"amaranth games, llc",2014
4.99,290440,"神奈川電子技術研究所,extreme",2014
9.99,264440,lantana games,2014
6.99,283180,faravid interactive,2014
0.99,293180,microblast games,2014
17.99,291030,winter wolves,2011
0.99,294340,winter wolves,2014
3.99,294230,forever entertainment s. a.,2014
19.99,273070,"arcen games, llc",2014
0.0,286080,stridemann,2014
1.99,245175,lab zero games,2014
0.0,293200,matthew brown,2014
2.99,271499,ubisoft - san francisco,2014
14.99,243220,phosfiend systems,2014
6.99,296170,young horses,2014
2.99,271498,ubisoft - san francisco,2014
19.99,257070,"wb games montreal,splash damage",2014
2.99,271497,ubisoft - san francisco,2014
9.99,277830,"wb games montreal,splash damage",2014
4.99,292090,"electric eggplant,kalani games, inc.,hrg (heirs of rube goldberg),unity games",2014
9.99,250720,"escape hatch entertainment, llc",2014
4.99,289820,microids,2001
7.99,289840,microids,2014
12.99,250050,infinite monkeys entertainment ltd.,2014
29.99,251060,eugen systems,2014
9.99,282400,golemlabs,2004
7.99,276890,wildtangent,2008
9.99,294180,wild shadow studios,2014
4.99,286120,cuve games,2014
6.99,275805,dovetail games,2009
9.99,273590,outrage entertainment,2014
6.99,275806,dovetail games,2009
9.99,249550,silk games,2014
2.99,271489,ubisoft - san francisco,2014
2.99,271490,ubisoft - san francisco,2014
1.99,291790,kerberos productions inc.,2014
7.99,271492,ubisoft - san francisco,2014
4.99,288970,gogii games,2014
7.99,271478,ubisoft - san francisco,2014
4.99,286660,48h studio,2014
2.99,271491,ubisoft - san francisco,2014
19.99,288370,born ready games,2014
4.99,288830,gogii games,2014
19.99,285160,"traveller's tales,feral interactive (mac)",2014
9.99,289580,lesta studio,2007
9.99,268810,teyon,2013
4.99,288840,gogii games,2014
4.99,291630,easy co,2014
4.99,291640,gogii games,2014
8.99,222558,dovetail games - trains,2014
19.99,205990,ino-co plus,2014
4.99,281511,inoco,2014
2.49,230889,ronimo games,2014
2.49,286671,ronimo games,2014
69.99,275700,bohemia interactive,2014
3.99,280910,phoenix game studio,2014
29.99,258643,dovetail games,2014
4.99,292670,gogii games,2014
2.49,286670,ronimo games,2014
9.99,287550,phoenix online studios,2014
4.99,292660,gogii games,2014
4.99,280200,rogue earth llc,2014
14.99,287070,slitherine ltd.,2010
4.99,280830,"yuisy,exkee",2014
3.99,289400,nikita,2007
4.99,289300,best way,2006
3.99,289420,1c company,2009
6.99,289260,shaman games studio,2014
3.99,289500,altar interactive,2005
9.99,286540,magicindie,2014
0.99,292060,geoff keighley,2014
14.99,286200,frogdice,2014
9.99,263740,lion's shade,2013
4.99,288790,gogii games,2014
12.99,222635,dovetail games,2014
6.99,283980,humongous entertainment,1997
4.99,272680,cold beam games,2014
4.99,277460,pyro studios,2003
4.99,277450,pyro studios,2005
9.99,258590,ngd studios,2014
19.99,289620,creoteam,2008
9.99,267340,lightmare studio,2014
4.99,288710,appmania,2011
1.99,281343,infinity ward,2014
1.99,258816,nomad games,2014
9.99,286480,cranberry production,2011
1.99,274122,treyarch,2014
1.99,274120,treyarch,2014
1.99,274121,treyarch,2014
1.99,274123,treyarch,2014
4.99,283450,witan game production house,2011
12.99,222630,dovetail games,2014
7.99,281860,siter skain,2014
9.99,265240,fakt software gmbh,2014
14.99,282530,mercurysteam,2014
14.99,280220,knuckle cracker,2014
6.99,289570,ubisoft,2014
9.99,276220,sproing,2014
4.99,283470,komar games,2011
1.99,269810,eric provan - ayyo games,2014
9.99,276430,independent arts software,2014
14.99,264520,phoenix online studios,2014
9.99,276340,sproing,2014
9.99,276240,independent arts software,2014
9.99,276360,sproing,2014
3.99,284040,"headup games,studio fizbin",2014
9.99,276300,radon labs gmbh,2014
9.99,279460,neutron games gmbh,2014
1.99,258815,nomad games,2014
1.99,270550,awesome games studio,2014
9.99,264540,magiko gaming,2014
4.99,265990,epixx.org,2014
6.99,268123,wavedna,2014
13.99,268120,wavedna,2014
29.99,268122,wavedna,2014
6.99,268121,wavedna,2014
7.99,269490,treefortress games,2014
2.99,271470,ubisoft - san francisco,2014
2.99,271471,ubisoft - san francisco,2014
2.99,271473,ubisoft - san francisco,2014
9.99,265930,coffee stain studios,2014
9.99,271474,ubisoft - san francisco,2014
2.99,271472,ubisoft - san francisco,2014
4.99,289050,gogii games,2014
1.99,281370,gameore,2014
5.99,292220,betadwarf,2014
19.99,267490,armature studio,2014
9.99,260570,wizarbox production,2014
2.99,257370,obsidian entertainment,2014
1.99,257371,obsidian entertainment,2014
6.99,246010,giants software,2014
9.99,246030,giants software,2014
6.99,279090,giants software,2014
4.99,282470,klei entertainment,2014
9.99,281103,screaming bee,2014
7.99,227560,tragnarion studios,2014
49.99,262610,wavedna,2014
14.99,278530,aldorlea games,2014
2.99,258850,blueline games,2014
9.99,251210,blueline games,2013
2.99,286920,modern dream,2014
29.99,271964,"celianna,degica",2014
4.99,269010,spiky caterpillar,2009
3.99,283490,neutron games,2011
19.99,256370,milestone s.r.l.,2014
14.99,266130,"mighty rabbit studios,gun.",2014
9.99,269350,organic humans,2014
14.99,283000,wastelands interactive,2014
9.99,255340,magicaltimebean,2014
4.99,243120,blackpowder games,2014
29.99,252230,"spark unlimited,comcept inc.,team ninja",2014
14.99,279600,paradox development studio,2014
1.99,279601,paradox development studio,2014
1.99,279602,paradox development studio,2014
1.99,279603,paradox development studio,2014
9.99,281410,burut ct,2008
8.99,281820,curve studios,2011
59.99,209160,infinity ward,2014
1.99,277670,infinity ward,2014
3.99,277675,infinity ward,2014
1.99,277672,infinity ward,2014
1.99,277676,infinity ward,2014
1.99,277674,infinity ward,2014
1.99,277673,infinity ward,2014
1.99,277677,infinity ward,2014
1.99,277679,infinity ward,2014
1.99,277678,infinity ward,2014
1.99,277671,infinity ward,2014
7.99,273153,mercurysteam,2014
19.99,265950,white paper games,2014
2.99,281260,digital fusion,2006
9.99,283330,"brainbox games,hip games",2003
9.99,283430,gremlin interactive,1993
11.99,271463,ubisoft - san francisco,2014
2.99,281350,icehole games,2010
2.99,271462,ubisoft - san francisco,2014
2.99,271461,ubisoft - san francisco,2014
4.99,274560,"laser guided games, llc",2014
9.99,280500,legrudge &amp; rugged,2012
19.99,268400,"flashback games,the lordz games studio",2011
4.99,279960,"flashback games,the lordz games studio",2011
4.99,279961,"flashback games,the lordz games studio",2011
4.99,279962,"flashback games,the lordz games studio",2013
4.99,279964,"flashback games,the lordz games studio",2012
4.99,279963,"flashback games,the lordz games studio",2012
4.99,279965,"flashback games,the lordz games studio",2012
4.99,279966,"panzer corps,the lordz games studio",2012
1.99,271670,four circle interactive,2014
4.99,277870,tricktale,2012
9.99,273820,united independent entertainment gmbh,2014
0.99,263180,the dept of silly stuff,2014
9.99,283290,idol fx,2003
9.99,283390,rage software,2002
19.99,222607,dovetail games,2014
0.0,266070,mechanist games,2014
5.99,269050,simogo,2014
5.99,278930,astro port,2014
7.99,277110,kheops studio,2014
7.99,277270,kheops studio,2014
15.99,272770,sector3 studios ab,2014
14.99,204530,rocket bear games,2014
14.99,264020,primate labs inc.,2013
4.99,259900,"eidos-montréal,feral interactive (mac)",2014
4.99,275570,volition,2001
4.99,261880,dolphinbarn,2014
0.0,263500,wyrmbyte,2014
4.99,285470,dolphinbarn,2012
7.99,285520,targem games,2008
6.99,276460,cateia games,2014
9.99,283410,"asobo studio,hip games",2005
9.99,283310,infogames europe sa,2000
2.99,281430,computerhouse,1999
9.99,266230,white giant rpg studios,2014
19.99,258640,dovetail games,2014
29.99,243890,bytes of learning,2013
14.99,277470,aldorlea games,2014
4.99,281390,strategy first,2002
7.99,285500,targem games,2005
5.99,286810,targem games,2006
1.99,258814,nomad games,2014
49.99,262490,comipo! llp,2014
4.99,286830,targem games,2007
4.99,275080,excalibur,2014
6.99,257790,vector unit,2014
19.99,257930,"intermarum,one more level",2014
6.99,254460,hydravision entertainment,2005
9.99,254480,hydravision entertainment,2008
9.99,263620,zenith blue,2014
59.99,270430,"cypress inheritance, llc",2014
9.99,285670,3000ad,2014
19.99,236470,bandai namco studio inc.,2014
4.99,281780,xgen studios,2013
19.99,222625,dovetail games,2014
3.99,266250,deadly red cube,2014
6.99,264480,xeniosvision,2014
4.99,277560,cateia games,2014
19.99,254700,capcom,2014
29.99,239160,"eidos-montréal,feral interactive (mac)",2014
14.99,261920,allplayer group ltd.,2014
4.99,262080,blubee games,2014
9.99,267220,3000ad,2014
3.49,266210,smoking wolf,2014
3.99,262590,niffler ltd.,2014
2.99,282520,modern dream,2014
4.99,264200,silver dollar games,2014
29.99,213670,obsidian entertainment,2014
2.99,271441,ubisoft - san francisco,2014
14.99,266110,terrible posture games,2014
2.99,271443,ubisoft - san francisco,2014
2.99,271442,ubisoft - san francisco,2014
4.99,277910,hyperkat games,2014
11.99,259450,celsius game studios,2014
2.99,281770,daedalic entertainment,2014
7.99,271444,ubisoft - san francisco,2014
0.99,285150,ludosity,2014
4.99,278850,dreamatrix,2014
9.99,282280,soldak entertainment,2013
14.99,235210,"double helix games,capcom",2014
4.99,264280,"zaxis games,b-evil",2014
0.99,275050,"zaxis games,b-evil",2014
9.99,273580,parallax,2014
14.99,209060,"dejobaan games, llc",2014
9.99,271640,browny application,2014
24.99,222632,dovetail games,2014
4.99,277540,cateia games,2014
0.99,277720,screaming bee,2014
9.99,261720,"headup games,silent dreams",2014
1.99,263820,chaosoft games,2014
4.99,260380,eutechnyx,2014
3.99,273700,upper byte studio,2014
9.99,251870,overdrive,2011
4.99,277842,"degica,joel steudler",2014
7.99,277841,"degica,tyler warren",2014
4.99,277840,"degica,kairi sawler",2014
14.99,278460,dancing dragon games,2014
2.99,278890,alastair john jack,2014
5.99,233350,climax studios,2005
0.99,265191,"eidos-montréal,feral interactive (mac)",2014
14.99,269290,rsupport inc.,2014
4.99,265190,"eidos-montréal,feral interactive (mac)",2014
0.99,265193,"eidos-montréal,feral interactive (mac)",2014
0.99,265192,"eidos-montréal,feral interactive (mac)",2014
9.99,273940,app2fun,2014
4.99,264340,rocket jump,2014
2.99,282550,app2fun,2014
1.99,278712,paradox development studio,2014
1.99,278710,paradox development studio,2014
9.99,261680,locked door puzzle,2014
1.99,262980,artnumeris,2014
14.99,252430,pd design studio,2014
9.99,259810,aardman animations,2014
2.99,267630,creative assembly,2014
19.99,39210,square enix,2014
9.99,264160,waz,2014
19.99,274480,soldak entertainment,2012
4.99,260960,idea factory,2014
0.0,219700,cyanide,2014
4.99,252010,joymasher,2014
9.99,259740,artifex mundi,2012
17.99,244430,cyan,2014
2.99,247308,deep silver volition,2014
0.99,266730,deep silver volition,2014
1.99,247309,deep silver volition,2014
4.99,247307,deep silver volition,2014
2.99,247306,deep silver volition,2014
34.99,268890,eversim,2014
6.99,262260,rake in grass,2014
14.99,259720,sakura river interactive,2009
4.99,271860,flump studios,2014
5.99,254880,humongous entertainment,2002
3.99,273670,neko entertainment,2014
4.99,263420,south east games,2014
9.99,252350,"wayforward,abstraction games",2014
4.99,274050,positech games,2014
29.99,236130,l3o interactive,2014
19.99,258650,victory works,2014
5.99,262690,milkstone studios,2014
6.99,262450,stardock entertainment,2014
4.99,276190,volition,2014
2.99,264840,crafty studios,2014
19.99,267530,"tt fusion,traveller's tales,feral interactive (mac)",2014
2.99,272710,"tt fusion,traveller's tales,feral interactive (mac)",2014
9.99,266330,seaven studio,2014
14.99,250260,necrophone games,2014
0.99,275240,winter wolves,2014
2.99,269270,fred wood,2014
6.99,273370,seaven studio,2014
9.99,273570,parallax,1995
9.99,272010,"amaranth games, llc",2014
0.99,238303,deep silver volition,2014
2.99,264805,ubisoft montreal,2014
7.99,271425,ubisoft - san francisco,2014
2.99,271424,ubisoft - san francisco,2014
2.99,271423,ubisoft - san francisco,2014
2.99,271422,ubisoft - san francisco,2014
2.99,245950,"gearbox software,aspyr (mac &amp; linux)",2014
29.99,275290,graviteam,2012
19.99,275310,totem games,2012
2.99,273770,sunlight games,2014
2.99,278131,modern dream,2014
3.99,270090,rail slave games,2014
9.99,265380,paweł mogiła,2014
4.99,270770,nival,2001
4.99,270790,nival,2003
14.99,268260,voxler games,2014
39.99,269470,screaming bee,2014
4.99,259870,laughing jackal ltd,2014
2.99,271500,ci games,2008
19.99,271520,edge of reality,2014
14.99,265464,degica,2014
9.99,270950,giants software,2013
14.99,271960,degica,2014
5.99,269430,polynetix studio,2014
0.0,208090,edge of reality,2014
7.99,271961,degica,2014
9.99,267940,team 6 studios,2010
24.99,238750,ubisoft,2014
9.99,267960,team 6 studios,2011
3.99,272040,state of play games,2014
1.99,259220,exosyphen studios,2014
2.99,259640,fun creators,2014
17.99,238991,n3v games,2014
39.99,249320,eagle dynamics sa,2012
9.99,264460,bloober team sa,2014
9.99,263200,sweet dog studios,2014
4.99,235320,altar games,2001
9.99,269610,ranmantaru games,2014
2.99,266090,project whitecard studios inc.,2014
2.99,271418,ubisoft - san francisco,2014
2.99,271416,ubisoft - san francisco,2014
299.99,267810,clickteam,2014
2.99,271417,ubisoft - san francisco,2014
7.99,271419,ubisoft - san francisco,2014
11.99,246700,ragequit corporation,2014
19.99,232790,double fine productions,2014
9.99,255370,zen studios,2014
6.99,247430,io-interactive a/s,2004
2.99,258408,ubisoft - san francisco,2014
2.99,258409,ubisoft - san francisco,2014
2.99,258410,ubisoft - san francisco,2014
2.99,258412,ubisoft - san francisco,2014
11.99,258413,ubisoft - san francisco,2014
7.99,266270,bill and eli productions,2014
2.99,258411,ubisoft - san francisco,2014
19.99,249650,daedalic entertainment,2014
9.99,264420,jugilus,2014
14.99,241369,paradox development studio,2014
1.99,241370,paradox development studio,2014
1.99,241371,paradox development studio,2014
1.99,256321,traveller's tales,2014
1.99,241372,paradox development studio,2014
1.99,268101,infinity ward,2014
2.99,258414,ubisoft - san francisco,2014
2.99,258415,ubisoft - san francisco,2014
2.99,258417,ubisoft - san francisco,2014
2.99,258416,ubisoft - san francisco,2014
2.99,258418,ubisoft - san francisco,2014
11.99,258419,ubisoft - san francisco,2014
2.99,271420,ubisoft - san francisco,2014
2.99,271421,ubisoft - san francisco,2014
19.99,237990,stoic,2014
7.99,272100,stoic,2014
19.99,261350,iocaine studios,2014
39.99,228380,bugbear,2014
1.59,271030,sumo digital,2014
19.99,257970,winter wolves,2014
6.99,264804,ubisoft montreal,2014
19.99,222598,virtualrailroads,2014
4.99,262870,excalibur publishing,2014
19.99,222619,digital train model,2014
2.99,234860,reality pump,2013
2.99,234880,reality pump,2013
9.99,225434,colossal order ltd.,2014
29.99,235460,platinumgames,2014
3.99,267670,attic entertainment software gmbh,2014
3.99,270760,attic entertainment software gmbh,2014
6.99,263360,phr00t's software,2014
9.99,262770,stirfire studios,2014
3.99,270750,attic entertainment software gmbh,2014
9.99,263400,yakiniku banzai,2012
4.99,258810,nomad games,2014
0.99,261400,spicyhorse,2014
0.99,261401,spicy horse games,2014
0.99,261404,spicy horse games,2014
0.99,261405,spicy horse games,2014
0.99,261402,spicy horse games,2014
0.99,261403,spicy horse games,2014
0.99,261406,spicy horse games,2014
0.99,261408,spicy horse games,2014
0.99,261407,spicy horse games,2014
9.99,246420,ironhide game studio,2014
2.99,247304,deep silver volition,2014
2.99,271410,ubisoft - san francisco,2014
2.99,271411,ubisoft - san francisco,2014
2.99,271412,ubisoft - san francisco,2014
2.99,271413,ubisoft - san francisco,2014
2.99,271414,ubisoft - san francisco,2014
69.99,267652,clickteam,2013
99.99,267650,clickteam,2013
9.99,263340,jason oda,2014
4.99,263680,semaphore,2014
14.99,263380,"ville mönkkönen,anne mönkkönen",2013
1.99,262550,hörberg productions,2014
4.99,264320,wizarbox,2014
3.99,252150,spicyhorse games,2014
6.99,237950,altar games,2007
0.99,261411,spicy horse games,2014
0.99,261409,spicy horse games,2014
3.99,261390,spicy horse games,2014
0.99,261412,spicy horse games,2014
14.99,261050,creative assembly,2013
0.99,261391,spicyhorse,2014
2.99,258392,ubisoft - san francisco,2013
0.99,261410,spicy horse games,2014
2.99,258393,ubisoft - san francisco,2013
2.99,258394,ubisoft - san francisco,2013
2.99,258395,ubisoft - san francisco,2013
2.99,258396,ubisoft - san francisco,2013
11.99,258397,ubisoft - san francisco,2013
2.99,258398,ubisoft - san francisco,2013
